"Lon","Lat","Year","ANGE","PAVI","Total","Treatment","Model"
-96.61,39.11,586,11.428572,459.047642,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,587,8.571429,408.571449,417.142878,"Irrigation","LPJGUESS"
-96.61,39.11,588,11.428572,475.238119,485.71431,"Irrigation","LPJGUESS"
-96.61,39.11,589,16.190477,631.428603,648.571461,"Irrigation","LPJGUESS"
-96.61,39.11,590,16.190477,422.857164,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,591,17.142858,445.714308,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,592,18.095239,498.095263,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,593,21.904763,497.142882,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,594,27.619049,431.428593,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,595,38.09524,440.952403,478.095262,"Irrigation","LPJGUESS"
-96.61,39.11,596,34.285716,472.380976,505.714311,"Irrigation","LPJGUESS"
-96.61,39.11,597,25.714287,374.285733,400.952401,"Irrigation","LPJGUESS"
-96.61,39.11,598,23.809525,434.285736,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,599,22.857144,468.571452,491.428596,"Irrigation","LPJGUESS"
-96.61,39.11,600,20.000001,469.523833,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,601,20.000001,452.380975,472.380976,"Irrigation","LPJGUESS"
-96.61,39.11,602,20.952382,462.857166,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,603,17.142858,480.000024,497.142882,"Irrigation","LPJGUESS"
-96.61,39.11,604,14.285715,437.142879,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,605,13.333334,480.000024,493.333358,"Irrigation","LPJGUESS"
-96.61,39.11,606,12.380953,492.380977,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,607,13.333334,578.095267,590.47622,"Irrigation","LPJGUESS"
-96.61,39.11,608,18.095239,537.142884,555.238123,"Irrigation","LPJGUESS"
-96.61,39.11,609,20.000001,568.571457,588.571458,"Irrigation","LPJGUESS"
-96.61,39.11,610,13.333334,415.238116,427.619069,"Irrigation","LPJGUESS"
-96.61,39.11,611,16.190477,551.428599,566.666695,"Irrigation","LPJGUESS"
-96.61,39.11,612,9.52381,433.333355,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,613,7.619048,365.714304,373.333352,"Irrigation","LPJGUESS"
-96.61,39.11,614,14.285715,524.761931,539.047646,"Irrigation","LPJGUESS"
-96.61,39.11,615,14.285715,384.761924,399.047639,"Irrigation","LPJGUESS"
-96.61,39.11,616,19.04762,600.00003,619.04765,"Irrigation","LPJGUESS"
-96.61,39.11,617,17.142858,411.428592,428.57145,"Irrigation","LPJGUESS"
-96.61,39.11,618,16.190477,460.000023,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,619,15.238096,431.428593,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,620,14.285715,401.904782,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,621,13.333334,439.047641,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,622,14.285715,527.619074,541.904789,"Irrigation","LPJGUESS"
-96.61,39.11,623,10.476191,420.000021,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,624,4.761905,384.761924,389.523829,"Irrigation","LPJGUESS"
-96.61,39.11,625,3.809524,452.380975,456.190499,"Irrigation","LPJGUESS"
-96.61,39.11,626,10.476191,561.90479,572.380981,"Irrigation","LPJGUESS"
-96.61,39.11,627,11.428572,440.952403,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,628,15.238096,487.619072,502.857168,"Irrigation","LPJGUESS"
-96.61,39.11,629,20.952382,458.095261,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,630,20.952382,521.904788,542.85717,"Irrigation","LPJGUESS"
-96.61,39.11,631,12.380953,420.952402,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,632,12.380953,434.285736,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,633,15.238096,504.76193,520.000026,"Irrigation","LPJGUESS"
-96.61,39.11,634,12.380953,458.095261,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,635,16.190477,496.190501,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,636,29.523811,564.761933,593.333363,"Irrigation","LPJGUESS"
-96.61,39.11,637,18.095239,407.619068,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,638,20.952382,437.142879,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,639,19.04762,392.380972,411.428592,"Irrigation","LPJGUESS"
-96.61,39.11,640,20.952382,541.904789,562.857171,"Irrigation","LPJGUESS"
-96.61,39.11,641,16.190477,466.66669,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,642,16.190477,508.571454,524.761931,"Irrigation","LPJGUESS"
-96.61,39.11,643,19.04762,390.47621,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,644,23.809525,491.428596,515.238121,"Irrigation","LPJGUESS"
-96.61,39.11,645,20.000001,429.523831,450.476213,"Irrigation","LPJGUESS"
-96.61,39.11,646,33.333335,484.761929,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,647,24.761906,423.809545,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,648,22.857144,403.809544,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,649,23.809525,475.238119,499.047644,"Irrigation","LPJGUESS"
-96.61,39.11,650,13.333334,467.619071,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,651,7.619048,395.238115,402.857163,"Irrigation","LPJGUESS"
-96.61,39.11,652,9.52381,402.857163,412.380973,"Irrigation","LPJGUESS"
-96.61,39.11,653,10.476191,528.571455,540.000027,"Irrigation","LPJGUESS"
-96.61,39.11,654,13.333334,571.4286,584.761934,"Irrigation","LPJGUESS"
-96.61,39.11,655,11.428572,427.619069,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,656,8.571429,376.190495,384.761924,"Irrigation","LPJGUESS"
-96.61,39.11,657,9.52381,459.047642,469.523833,"Irrigation","LPJGUESS"
-96.61,39.11,658,12.380953,477.142881,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,659,11.428572,388.571448,400.00002,"Irrigation","LPJGUESS"
-96.61,39.11,660,17.142858,521.904788,539.047646,"Irrigation","LPJGUESS"
-96.61,39.11,661,14.285715,428.57145,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,662,10.476191,437.142879,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,663,9.52381,448.571451,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,664,10.476191,552.38098,562.857171,"Irrigation","LPJGUESS"
-96.61,39.11,665,13.333334,401.904782,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,666,24.761906,574.285743,599.047649,"Irrigation","LPJGUESS"
-96.61,39.11,667,25.714287,394.285734,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,668,19.04762,380.000019,399.047639,"Irrigation","LPJGUESS"
-96.61,39.11,669,18.095239,420.000021,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,670,26.666668,602.857173,629.523841,"Irrigation","LPJGUESS"
-96.61,39.11,671,14.285715,405.714306,420.000021,"Irrigation","LPJGUESS"
-96.61,39.11,672,14.285715,468.571452,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,673,16.190477,522.857169,539.047646,"Irrigation","LPJGUESS"
-96.61,39.11,674,9.52381,469.523833,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,675,3.809524,401.904782,405.714306,"Irrigation","LPJGUESS"
-96.61,39.11,676,5.714286,428.57145,434.285736,"Irrigation","LPJGUESS"
-96.61,39.11,677,12.380953,587.619077,599.047649,"Irrigation","LPJGUESS"
-96.61,39.11,678,20.000001,417.142878,437.142879,"Irrigation","LPJGUESS"
-96.61,39.11,679,24.761906,459.047642,483.809548,"Irrigation","LPJGUESS"
-96.61,39.11,680,27.619049,451.428594,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,681,29.523811,453.333356,482.857167,"Irrigation","LPJGUESS"
-96.61,39.11,682,23.809525,423.809545,446.666689,"Irrigation","LPJGUESS"
-96.61,39.11,683,22.857144,427.619069,450.476213,"Irrigation","LPJGUESS"
-96.61,39.11,684,31.428573,550.476218,581.904791,"Irrigation","LPJGUESS"
-96.61,39.11,685,20.000001,507.619073,527.619074,"Irrigation","LPJGUESS"
-96.61,39.11,686,11.428572,422.857164,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,687,10.476191,493.333358,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,688,8.571429,446.666689,455.238118,"Irrigation","LPJGUESS"
-96.61,39.11,689,6.666667,463.809547,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,690,4.761905,454.285737,459.047642,"Irrigation","LPJGUESS"
-96.61,39.11,691,7.619048,432.380974,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,692,20.952382,457.14288,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,693,25.714287,491.428596,517.142883,"Irrigation","LPJGUESS"
-96.61,39.11,694,23.809525,476.1905,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,695,18.095239,422.857164,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,696,18.095239,437.142879,455.238118,"Irrigation","LPJGUESS"
-96.61,39.11,697,17.142858,429.523831,446.666689,"Irrigation","LPJGUESS"
-96.61,39.11,698,14.285715,481.904786,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,699,20.952382,495.23812,516.190502,"Irrigation","LPJGUESS"
-96.61,39.11,700,15.238096,430.476212,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,701,15.238096,360.952399,376.190495,"Irrigation","LPJGUESS"
-96.61,39.11,702,16.190477,523.80955,539.047646,"Irrigation","LPJGUESS"
-96.61,39.11,703,28.57143,421.904783,450.476213,"Irrigation","LPJGUESS"
-96.61,39.11,704,31.428573,410.476211,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,705,26.666668,454.285737,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,706,21.904763,473.333357,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,707,11.428572,438.09526,450.476213,"Irrigation","LPJGUESS"
-96.61,39.11,708,20.952382,576.190505,597.142887,"Irrigation","LPJGUESS"
-96.61,39.11,709,42.857145,395.238115,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,710,42.857145,383.809543,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,711,51.428574,470.476214,521.904788,"Irrigation","LPJGUESS"
-96.61,39.11,712,38.09524,413.333354,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,713,34.285716,490.476215,524.761931,"Irrigation","LPJGUESS"
-96.61,39.11,714,25.714287,456.190499,481.904786,"Irrigation","LPJGUESS"
-96.61,39.11,715,21.904763,514.28574,536.190503,"Irrigation","LPJGUESS"
-96.61,39.11,716,10.476191,438.09526,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,717,6.666667,493.333358,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,718,9.52381,461.904785,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,719,14.285715,464.761928,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,720,20.952382,528.571455,549.523837,"Irrigation","LPJGUESS"
-96.61,39.11,721,21.904763,495.23812,517.142883,"Irrigation","LPJGUESS"
-96.61,39.11,722,20.952382,473.333357,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,723,14.285715,425.714307,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,724,12.380953,316.190492,327.619064,"Irrigation","LPJGUESS"
-96.61,39.11,725,14.285715,364.761923,379.047638,"Irrigation","LPJGUESS"
-96.61,39.11,726,27.619049,530.476217,558.095266,"Irrigation","LPJGUESS"
-96.61,39.11,727,20.952382,365.714304,386.666686,"Irrigation","LPJGUESS"
-96.61,39.11,728,20.952382,501.904787,522.857169,"Irrigation","LPJGUESS"
-96.61,39.11,729,17.142858,470.476214,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,730,11.428572,480.952405,492.380977,"Irrigation","LPJGUESS"
-96.61,39.11,731,7.619048,495.23812,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,732,8.571429,597.142887,605.714316,"Irrigation","LPJGUESS"
-96.61,39.11,733,7.619048,338.095255,346.666684,"Irrigation","LPJGUESS"
-96.61,39.11,734,6.666667,455.238118,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,735,8.571429,505.714311,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,736,7.619048,413.333354,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,737,6.666667,451.428594,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,738,9.52381,600.952411,611.428602,"Irrigation","LPJGUESS"
-96.61,39.11,739,8.571429,380.9524,389.523829,"Irrigation","LPJGUESS"
-96.61,39.11,740,17.142858,595.238125,612.380983,"Irrigation","LPJGUESS"
-96.61,39.11,741,17.142858,396.190496,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,742,20.000001,470.476214,489.523834,"Irrigation","LPJGUESS"
-96.61,39.11,743,17.142858,444.761927,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,744,17.142858,433.333355,451.428594,"Irrigation","LPJGUESS"
-96.61,39.11,745,12.380953,322.857159,336.190493,"Irrigation","LPJGUESS"
-96.61,39.11,746,20.000001,597.142887,617.142888,"Irrigation","LPJGUESS"
-96.61,39.11,747,24.761906,486.666691,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,748,22.857144,506.666692,530.476217,"Irrigation","LPJGUESS"
-96.61,39.11,749,20.000001,372.380971,391.428591,"Irrigation","LPJGUESS"
-96.61,39.11,750,21.904763,409.52383,432.380974,"Irrigation","LPJGUESS"
-96.61,39.11,751,16.190477,420.000021,436.190498,"Irrigation","LPJGUESS"
-96.61,39.11,752,13.333334,439.047641,452.380975,"Irrigation","LPJGUESS"
-96.61,39.11,753,8.571429,416.190497,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,754,5.714286,438.09526,443.809546,"Irrigation","LPJGUESS"
-96.61,39.11,755,4.761905,583.809553,587.619077,"Irrigation","LPJGUESS"
-96.61,39.11,756,5.714286,345.714303,351.428589,"Irrigation","LPJGUESS"
-96.61,39.11,757,7.619048,523.80955,531.428598,"Irrigation","LPJGUESS"
-96.61,39.11,758,10.476191,541.904789,552.38098,"Irrigation","LPJGUESS"
-96.61,39.11,759,5.714286,420.000021,425.714307,"Irrigation","LPJGUESS"
-96.61,39.11,760,11.428572,655.238128,666.6667,"Irrigation","LPJGUESS"
-96.61,39.11,761,6.666667,463.809547,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,762,4.761905,438.09526,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,763,7.619048,434.285736,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,764,9.52381,500.000025,509.523835,"Irrigation","LPJGUESS"
-96.61,39.11,765,7.619048,447.61907,455.238118,"Irrigation","LPJGUESS"
-96.61,39.11,766,7.619048,513.333359,520.952407,"Irrigation","LPJGUESS"
-96.61,39.11,767,3.809524,420.952402,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,768,4.761905,495.23812,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,769,3.809524,439.047641,442.857165,"Irrigation","LPJGUESS"
-96.61,39.11,770,2.857143,515.238121,518.095264,"Irrigation","LPJGUESS"
-96.61,39.11,771,4.761905,535.238122,540.000027,"Irrigation","LPJGUESS"
-96.61,39.11,772,9.52381,490.476215,500.000025,"Irrigation","LPJGUESS"
-96.61,39.11,773,14.285715,492.380977,506.666692,"Irrigation","LPJGUESS"
-96.61,39.11,774,9.52381,407.619068,417.142878,"Irrigation","LPJGUESS"
-96.61,39.11,775,16.190477,655.238128,670.476224,"Irrigation","LPJGUESS"
-96.61,39.11,776,8.571429,449.523832,458.095261,"Irrigation","LPJGUESS"
-96.61,39.11,777,6.666667,505.714311,513.333359,"Irrigation","LPJGUESS"
-96.61,39.11,778,10.476191,427.619069,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,779,17.142858,486.666691,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,780,17.142858,432.380974,450.476213,"Irrigation","LPJGUESS"
-96.61,39.11,781,18.095239,469.523833,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,782,21.904763,600.00003,621.904793,"Irrigation","LPJGUESS"
-96.61,39.11,783,13.333334,440.952403,454.285737,"Irrigation","LPJGUESS"
-96.61,39.11,784,15.238096,449.523832,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,785,12.380953,458.095261,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,786,12.380953,524.761931,537.142884,"Irrigation","LPJGUESS"
-96.61,39.11,787,16.190477,520.952407,537.142884,"Irrigation","LPJGUESS"
-96.61,39.11,788,15.238096,420.952402,436.190498,"Irrigation","LPJGUESS"
-96.61,39.11,789,11.428572,465.714309,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,790,9.52381,465.714309,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,791,7.619048,416.190497,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,792,6.666667,417.142878,422.857164,"Irrigation","LPJGUESS"
-96.61,39.11,793,7.619048,526.666693,533.33336,"Irrigation","LPJGUESS"
-96.61,39.11,794,3.809524,471.428595,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,795,2.857143,475.238119,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,796,3.809524,491.428596,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,797,3.809524,503.809549,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,798,7.619048,500.000025,507.619073,"Irrigation","LPJGUESS"
-96.61,39.11,799,9.52381,403.809544,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,800,15.238096,502.857168,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,801,19.04762,516.190502,535.238122,"Irrigation","LPJGUESS"
-96.61,39.11,802,20.952382,578.095267,600.00003,"Irrigation","LPJGUESS"
-96.61,39.11,803,42.857145,298.095253,341.904779,"Irrigation","LPJGUESS"
-96.61,39.11,804,77.142861,480.000024,557.142885,"Irrigation","LPJGUESS"
-96.61,39.11,805,60.000003,426.666688,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,806,41.904764,352.38097,395.238115,"Irrigation","LPJGUESS"
-96.61,39.11,807,39.047621,447.61907,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,808,24.761906,384.761924,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,809,24.761906,387.619067,413.333354,"Irrigation","LPJGUESS"
-96.61,39.11,810,22.857144,474.285738,498.095263,"Irrigation","LPJGUESS"
-96.61,39.11,811,20.000001,475.238119,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,812,20.000001,527.619074,547.619075,"Irrigation","LPJGUESS"
-96.61,39.11,813,22.857144,421.904783,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,814,33.333335,520.952407,554.285742,"Irrigation","LPJGUESS"
-96.61,39.11,815,20.952382,426.666688,447.61907,"Irrigation","LPJGUESS"
-96.61,39.11,816,19.04762,482.857167,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,817,13.333334,423.809545,437.142879,"Irrigation","LPJGUESS"
-96.61,39.11,818,11.428572,530.476217,541.904789,"Irrigation","LPJGUESS"
-96.61,39.11,819,5.714286,417.142878,423.809545,"Irrigation","LPJGUESS"
-96.61,39.11,820,5.714286,453.333356,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,821,9.52381,428.57145,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,822,9.52381,465.714309,476.1905,"Irrigation","LPJGUESS"
-96.61,39.11,823,10.476191,430.476212,440.952403,"Irrigation","LPJGUESS"
-96.61,39.11,824,7.619048,430.476212,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,825,8.571429,396.190496,404.761925,"Irrigation","LPJGUESS"
-96.61,39.11,826,9.52381,453.333356,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,827,10.476191,393.333353,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,828,14.285715,431.428593,445.714308,"Irrigation","LPJGUESS"
-96.61,39.11,829,19.04762,446.666689,464.761928,"Irrigation","LPJGUESS"
-96.61,39.11,830,17.142858,461.904785,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,831,15.238096,381.904781,396.190496,"Irrigation","LPJGUESS"
-96.61,39.11,832,15.238096,495.23812,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,833,11.428572,469.523833,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,834,12.380953,483.809548,496.190501,"Irrigation","LPJGUESS"
-96.61,39.11,835,8.571429,401.904782,410.476211,"Irrigation","LPJGUESS"
-96.61,39.11,836,9.52381,521.904788,530.476217,"Irrigation","LPJGUESS"
-96.61,39.11,837,7.619048,482.857167,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,838,8.571429,403.809544,412.380973,"Irrigation","LPJGUESS"
-96.61,39.11,839,8.571429,419.04764,427.619069,"Irrigation","LPJGUESS"
-96.61,39.11,840,15.238096,644.761937,660.952414,"Irrigation","LPJGUESS"
-96.61,39.11,841,15.238096,456.190499,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,842,15.238096,546.666694,561.90479,"Irrigation","LPJGUESS"
-96.61,39.11,843,11.428572,409.52383,420.952402,"Irrigation","LPJGUESS"
-96.61,39.11,844,9.52381,383.809543,394.285734,"Irrigation","LPJGUESS"
-96.61,39.11,845,16.190477,709.523845,725.714322,"Irrigation","LPJGUESS"
-96.61,39.11,846,9.52381,492.380977,501.904787,"Irrigation","LPJGUESS"
-96.61,39.11,847,6.666667,388.571448,396.190496,"Irrigation","LPJGUESS"
-96.61,39.11,848,8.571429,622.857174,631.428603,"Irrigation","LPJGUESS"
-96.61,39.11,849,7.619048,480.000024,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,850,12.380953,488.571453,500.952406,"Irrigation","LPJGUESS"
-96.61,39.11,851,10.476191,498.095263,509.523835,"Irrigation","LPJGUESS"
-96.61,39.11,852,7.619048,454.285737,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,853,8.571429,455.238118,463.809547,"Irrigation","LPJGUESS"
-96.61,39.11,854,6.666667,435.238117,441.904784,"Irrigation","LPJGUESS"
-96.61,39.11,855,6.666667,470.476214,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,856,4.761905,428.57145,433.333355,"Irrigation","LPJGUESS"
-96.61,39.11,857,2.857143,412.380973,415.238116,"Irrigation","LPJGUESS"
-96.61,39.11,858,3.809524,582.857172,586.666696,"Irrigation","LPJGUESS"
-96.61,39.11,859,6.666667,433.333355,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,860,8.571429,394.285734,402.857163,"Irrigation","LPJGUESS"
-96.61,39.11,861,11.428572,402.857163,414.285735,"Irrigation","LPJGUESS"
-96.61,39.11,862,14.285715,541.904789,556.190504,"Irrigation","LPJGUESS"
-96.61,39.11,863,13.333334,477.142881,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,864,16.190477,462.857166,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,865,15.238096,460.000023,475.238119,"Irrigation","LPJGUESS"
-96.61,39.11,866,11.428572,427.619069,439.047641,"Irrigation","LPJGUESS"
-96.61,39.11,867,11.428572,387.619067,399.047639,"Irrigation","LPJGUESS"
-96.61,39.11,868,13.333334,377.142876,390.47621,"Irrigation","LPJGUESS"
-96.61,39.11,869,16.190477,478.095262,494.285739,"Irrigation","LPJGUESS"
-96.61,39.11,870,15.238096,463.809547,479.047643,"Irrigation","LPJGUESS"
-96.61,39.11,871,15.238096,552.38098,567.619076,"Irrigation","LPJGUESS"
-96.61,39.11,872,20.952382,391.428591,412.380973,"Irrigation","LPJGUESS"
-96.61,39.11,873,29.523811,489.523834,519.047645,"Irrigation","LPJGUESS"
-96.61,39.11,874,20.952382,374.285733,395.238115,"Irrigation","LPJGUESS"
-96.61,39.11,875,22.857144,439.047641,461.904785,"Irrigation","LPJGUESS"
-96.61,39.11,876,33.333335,613.333364,645.714318,"Irrigation","LPJGUESS"
-96.61,39.11,877,24.761906,424.761926,449.523832,"Irrigation","LPJGUESS"
-96.61,39.11,878,20.952382,436.190498,457.14288,"Irrigation","LPJGUESS"
-96.61,39.11,879,15.238096,343.809541,358.095256,"Irrigation","LPJGUESS"
-96.61,39.11,880,18.095239,472.380976,490.476215,"Irrigation","LPJGUESS"
-96.61,39.11,881,16.190477,454.285737,470.476214,"Irrigation","LPJGUESS"
-96.61,39.11,882,15.238096,465.714309,480.952405,"Irrigation","LPJGUESS"
-96.61,39.11,883,10.476191,417.142878,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,884,8.571429,357.142875,365.714304,"Irrigation","LPJGUESS"
-96.61,39.11,885,7.619048,417.142878,424.761926,"Irrigation","LPJGUESS"
-96.61,39.11,886,9.52381,484.761929,495.23812,"Irrigation","LPJGUESS"
-96.61,39.11,887,11.428572,633.333365,644.761937,"Irrigation","LPJGUESS"
-96.61,39.11,888,10.476191,396.190496,406.666687,"Irrigation","LPJGUESS"
-96.61,39.11,889,12.380953,435.238117,446.666689,"Irrigation","LPJGUESS"
-96.61,39.11,890,10.476191,460.952404,471.428595,"Irrigation","LPJGUESS"
-96.61,39.11,891,10.476191,427.619069,438.09526,"Irrigation","LPJGUESS"
-96.61,39.11,892,12.380953,476.1905,488.571453,"Irrigation","LPJGUESS"
-96.61,39.11,893,14.285715,514.28574,528.571455,"Irrigation","LPJGUESS"
-96.61,39.11,894,11.428572,448.571451,460.000023,"Irrigation","LPJGUESS"
-96.61,39.11,895,6.666667,423.809545,430.476212,"Irrigation","LPJGUESS"
-96.61,39.11,896,10.476191,477.142881,487.619072,"Irrigation","LPJGUESS"
-96.61,39.11,897,10.476191,476.1905,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,898,12.380953,500.000025,512.380978,"Irrigation","LPJGUESS"
-96.61,39.11,899,15.238096,489.523834,503.809549,"Irrigation","LPJGUESS"
-96.61,39.11,900,10.476191,406.666687,416.190497,"Irrigation","LPJGUESS"
-96.61,39.11,901,14.285715,472.380976,486.666691,"Irrigation","LPJGUESS"
-96.61,39.11,902,25.714287,549.523837,575.238124,"Irrigation","LPJGUESS"
-96.61,39.11,903,19.04762,385.714305,403.809544,"Irrigation","LPJGUESS"
-96.61,39.11,904,17.142858,482.857167,500.952406,"Irrigation","LPJGUESS"
-96.61,39.11,905,20.000001,489.523834,509.523835,"Irrigation","LPJGUESS"
-96.61,39.11,906,14.285715,395.238115,409.52383,"Irrigation","LPJGUESS"
-96.61,39.11,907,20.952382,439.047641,460.952404,"Irrigation","LPJGUESS"
-96.61,39.11,908,25.714287,500.952406,526.666693,"Irrigation","LPJGUESS"
-96.61,39.11,909,22.857144,442.857165,465.714309,"Irrigation","LPJGUESS"
-96.61,39.11,910,13.333334,413.333354,426.666688,"Irrigation","LPJGUESS"
-96.61,39.11,911,9.52381,467.619071,477.142881,"Irrigation","LPJGUESS"
-96.61,39.11,912,8.571429,500.000025,508.571454,"Irrigation","LPJGUESS"
-96.61,39.11,913,9.52381,434.285736,444.761927,"Irrigation","LPJGUESS"
-96.61,39.11,914,11.428572,500.000025,511.428597,"Irrigation","LPJGUESS"
-96.61,39.11,915,9.52381,430.476212,440.000022,"Irrigation","LPJGUESS"
-96.61,39.11,916,5.714286,432.380974,437.142879,"Irrigation","LPJGUESS"
-96.61,39.11,917,7.619048,623.809555,631.428603,"Irrigation","LPJGUESS"
